IsFraud;UserId;Age;RegWeekDay;RegHour;BranchId;MobileFlag;TVFlag;RegistrationId;FamilyStatusId;SexualityId;TrackingcodeFlag;ResidenceCountryId;EmailHostID;IpCountryId;RegCountryEqualsIpCountryFlag
1;49846;31;2;15;WX;0;0;755;1;1;0;8;FG;UW;1
1;77201;27;0;7;BD;0;0;104;1;1;1;5;GH;UW;0
0;66012;37;5;5;LM;0;0;161;1;3;0;53;AB;QR;1
0;2657;31;4;22;TV;0;0;827;2;1;0;43;CD;MK;1
0;27504;36;4;0;AB;0;0;4054;3;1;0;44;KL;FG;1
1;80434;30;5;9;GH;0;0;813;1;1;1;3;GH;NJ;0
0;114116;38;5;20;AB;0;0;825;3;1;0;44;AB;FG;1
0;98807;53;3;2;UW;0;0;249;1;1;0;43;CD;MK;1
0;18896;30;3;10;DE;0;0;92;1;1;1;2;KL;AW;0
1;29235;33;0;3;FE;0;0;1988;1;1;1;36;KL;NJ;0
1;54828;27;3;0;QP;0;0;1065;1;1;1;46;KL;AA;0
1;65520;27;4;14;CE;0;0;804;3;1;1;14;GH;AW;0
1;47695;29;6;10;WX;0;0;755;1;1;1;8;FG;UW;1
1;22432;31;2;19;QP;0;0;1065;1;1;1;2;KL;NJ;1
1;54406;29;2;12;PQ;0;0;93;1;1;1;16;GH;AA;0
0;55038;48;3;11;VW;0;0;233;1;1;0;25;AB;GI;1
1;91135;30;0;9;CE;0;0;804;1;1;0;14;KL;BW;1
0;11121;54;0;19;LM;0;0;94;1;1;0;53;CD;QR;1
0;19878;33;5;1;WX;0;0;755;1;1;1;8;KL;NJ;0
1;100411;52;5;6;BC;0;0;246;1;1;0;44;EF;FG;1
1;48147;24;6;23;EF;0;0;1;1;1;1;17;CD;BA;0
1;94800;52;4;21;XB;0;0;83;3;1;1;8;KL;UW;1
1;93865;34;3;18;WX;1;1;3749;1;1;1;8;IJ;BW;0
1;50714;29;4;1;LK;0;0;106;1;1;1;15;GH;AA;0
1;86650;39;0;15;PR;0;0;802;1;1;0;31;FG;RQ;1
1;75606;27;5;0;QP;0;0;1065;1;1;1;5;KL;CX;0
0;105476;36;5;4;BC;0;0;248;2;2;0;44;KL;FG;1
0;16885;30;6;16;FE;0;0;1988;1;1;1;36;KL;AX;0
0;105007;21;4;13;QR;0;0;903;1;1;0;16;CD;DA;1
0;100205;45;4;22;BC;0;0;246;3;1;0;44;AB;FG;1
1;68363;36;1;6;OP;0;0;3919;1;1;1;16;KL;CA;0
1;8221;29;1;12;VX;0;0;907;1;1;1;10;CD;NJ;0
1;17002;43;6;21;TS;0;0;2012;1;1;1;1;KL;AW;0
1;97811;24;1;21;UW;0;0;247;1;1;0;43;CD;MK;1
0;16107;41;5;2;AB;0;0;825;3;1;0;44;AB;FG;1
1;72621;29;0;14;OP;0;0;809;1;1;1;16;DE;NJ;0
0;69761;30;3;7;UW;0;0;247;1;1;0;43;CD;MK;1
0;25148;41;0;7;UW;0;0;247;3;1;0;43;CD;MK;1
0;59950;49;3;9;CE;0;0;804;1;1;0;14;CD;BW;1
1;56077;34;4;19;KL;0;0;3926;3;2;0;53;CD;QR;1
0;74921;36;4;0;UW;0;0;247;3;1;0;43;CD;MK;1
0;9257;30;3;17;TV;0;0;827;1;1;0;43;AB;MK;1
1;98746;30;3;0;WX;0;0;1;1;1;1;8;KL;AA;0
0;916;37;1;18;KL;0;0;1989;1;1;0;53;CD;QR;1
0;174;43;0;11;KL;0;0;1989;3;1;0;53;FG;DE;0
1;114490;29;6;12;WX;0;0;1;1;1;1;8;DE;EF;0
0;7909;36;0;21;FE;0;0;1988;3;1;0;36;FG;JG;1
0;26899;44;2;21;KL;0;0;1989;3;1;0;53;CD;BX;0
1;1209;31;2;10;WX;0;0;755;1;1;1;8;CD;AA;0
1;40159;43;1;15;WX;0;0;755;1;1;1;8;DE;UW;1
0;26114;32;1;16;AB;0;0;825;1;1;0;44;CD;FG;1
0;114212;30;5;23;UW;0;0;247;1;1;0;43;CD;MK;1
0;96964;61;0;16;LK;0;0;157;2;1;0;15;KL;CX;1
1;24382;29;6;3;OP;0;0;809;1;1;1;16;DE;AA;0
1;76402;29;6;7;BD;0;0;104;1;1;1;5;KL;OL;0
1;66899;31;6;9;WX;0;0;755;1;1;1;8;DE;CX;0
1;105561;29;5;9;OP;0;0;809;1;1;1;16;KL;NJ;0
1;69049;28;2;12;EG;0;0;1066;1;1;1;6;GH;NJ;0
1;67766;27;0;12;RQ;0;0;108;1;1;1;7;KL;NJ;1
1;68263;29;1;1;PQ;0;0;93;1;1;1;16;IJ;CX;0
0;552;26;1;2;LM;0;0;94;1;1;0;53;CD;QR;1
0;81620;22;6;20;OP;0;0;809;2;1;0;16;BC;DA;1
0;61859;34;6;5;TV;0;0;827;1;1;0;43;FG;MK;1
1;107013;35;0;10;WX;0;0;755;2;1;1;8;KL;WU;0
0;62597;38;0;3;BC;0;0;246;1;1;0;44;CD;FG;1
0;29272;38;0;5;UW;0;0;247;1;1;0;43;CD;MK;1
1;75030;34;4;4;KJ;0;0;824;1;1;1;15;HI;RQ;0
0;27896;30;4;17;KL;0;0;1989;3;1;0;53;AB;QR;1
0;26276;43;1;20;TV;1;0;7;1;1;0;43;CD;NJ;0
0;17982;19;1;16;LM;0;0;161;2;1;0;53;CD;QR;1
0;84353;38;4;9;FE;0;0;927;2;1;0;36;FG;JG;1
1;75490;42;4;21;WX;0;0;755;1;1;1;8;KL;CX;0
0;53341;50;0;22;PR;0;0;802;2;1;0;31;FG;RQ;1
0;47849;49;6;15;XB;0;0;83;1;1;0;8;CD;UW;1
1;48554;28;0;15;OP;0;0;809;1;1;1;16;KL;NJ;0
1;46788;31;5;1;WX;0;0;755;1;1;0;8;KL;UW;1
1;58752;59;1;11;OP;0;0;809;1;1;1;16;KL;UW;0
1;2348;36;4;11;PQ;0;0;93;3;1;1;16;KL;UW;0
1;65977;28;5;4;AC;0;0;811;1;1;1;5;KL;AA;0
0;57512;34;6;14;QR;1;0;3770;2;1;0;16;CD;DA;1
0;102463;64;1;0;KL;0;0;3926;3;1;0;53;CD;QR;1
1;40300;30;1;17;WX;0;0;755;1;2;1;8;KL;UV;0
1;7536;25;0;2;KM;0;0;1;1;1;1;12;DE;AA;0
0;43765;45;6;22;GI;0;0;1;1;1;1;7;FG;RT;1
0;25389;29;0;15;GF;0;0;228;3;1;0;36;FG;JG;1
0;111661;18;0;23;WX;0;0;748;1;1;0;8;CD;UW;1
1;10846;30;0;3;FE;0;0;1;1;1;1;36;DE;NJ;0
1;46332;35;4;11;GH;0;0;813;1;1;1;7;GH;CE;0
1;33564;28;6;19;CE;0;0;804;2;1;1;14;KL;CX;0
1;65889;27;5;0;CE;0;0;804;1;1;1;14;DE;AW;0
1;63031;29;0;18;PR;0;0;802;1;1;1;7;KL;AW;0
1;51208;48;4;23;KL;0;0;3926;3;1;0;53;FG;QR;1
0;29984;40;1;17;UV;0;0;801;3;1;0;25;AB;GI;1
0;26520;33;2;5;ML;0;0;2009;3;1;0;45;KL;UR;1
1;59946;40;3;9;PQ;0;0;93;1;1;1;16;FG;IJ;0
1;77442;33;0;14;OP;0;0;809;1;1;1;16;HI;AW;0
1;44373;38;1;0;WX;0;0;755;1;1;0;8;CD;AW;0
0;95153;59;5;9;LM;0;0;94;1;1;0;53;CD;QR;1
1;79600;41;3;22;FE;0;0;927;1;1;1;36;FG;JG;1
0;98813;18;3;2;LM;0;0;94;1;1;0;53;CD;QR;1
0;26588;43;2;10;TU;0;0;826;1;1;0;4;AB;WX;1
0;98718;28;2;23;VW;0;0;234;1;1;0;39;FG;VS;0
1;33251;34;6;13;RQ;0;0;108;1;1;1;31;KL;AW;0
1;32570;32;5;18;WX;0;0;755;1;1;1;8;FG;UW;1
0;41639;54;3;10;WX;0;0;755;3;1;0;8;EF;DA;0
0;23082;23;3;22;XB;0;0;83;1;1;0;8;AB;UW;1
1;39154;30;0;9;OP;0;0;809;1;1;1;16;HI;NJ;0
1;54465;29;2;13;AC;0;0;811;1;1;1;8;KL;AA;0
1;42954;38;5;15;WX;0;0;755;1;1;1;8;KL;NJ;0
0;96061;44;6;12;WX;0;0;755;2;1;0;8;FG;UW;1
0;111162;62;0;3;LM;0;0;161;3;1;0;53;AB;QR;1
1;41449;26;3;0;PR;0;0;802;1;1;1;31;KL;CX;0
0;79742;43;4;2;LM;0;0;94;2;1;0;53;KL;QR;1
1;64165;31;2;16;HJ;0;0;817;1;1;0;7;CD;NJ;0
1;85467;30;5;21;IK;0;0;105;1;1;1;7;KL;NJ;0
1;107855;28;1;13;KM;0;0;1999;1;1;1;16;DE;AA;0
1;96439;33;6;21;WX;0;0;755;1;1;1;8;HI;QR;0
0;90247;21;5;23;UW;0;0;247;1;1;0;43;CD;MK;1
0;94980;61;5;3;LM;0;0;94;2;1;0;46;CD;SR;0
1;99195;29;3;15;AC;0;0;811;1;1;1;5;GH;NJ;0
0;9224;43;3;16;KL;0;0;1989;1;1;0;53;CD;QR;1
0;100203;24;4;22;TV;0;0;827;1;1;0;43;CD;MK;1
0;13508;48;5;22;LM;0;0;94;1;1;0;53;AB;QR;1
0;42888;59;5;12;TU;0;0;826;1;1;0;4;AB;WX;1
0;2083;36;3;21;TU;0;0;826;3;1;0;4;AB;NJ;0
0;111246;35;0;8;CE;0;0;804;1;1;0;14;CD;BW;1
0;61047;49;5;3;LM;0;0;161;1;1;0;53;CD;QR;1
1;69363;36;2;19;AB;0;0;825;1;1;0;44;CD;FG;1
1;101119;32;6;7;QP;0;0;4596;1;1;1;16;AB;UV;0
1;81895;27;0;9;DE;0;0;92;1;1;1;2;GH;NJ;0
0;15445;35;3;16;AB;0;0;825;2;1;0;44;CD;FG;1
0;113665;38;5;1;WX;0;0;748;1;1;0;8;JK;UW;1
1;102903;29;1;14;HI;0;0;96;1;1;1;3;GH;NJ;0
0;54628;43;2;19;AB;0;0;825;3;1;0;44;KL;FG;1
0;24844;40;6;19;BC;0;0;246;3;1;0;44;CD;FG;1
1;108440;40;2;14;CD;0;0;812;1;1;1;2;KL;UW;0
1;25335;27;0;14;WX;0;1;755;1;1;1;16;KL;UW;1
1;43882;31;0;3;WX;0;0;755;1;1;1;8;DE;UV;0
1;123;33;0;8;XB;0;0;1;1;1;1;8;KL;AA;0
1;72179;40;6;19;WX;0;0;755;3;1;0;8;BC;UW;1
0;13859;29;6;18;TV;0;0;3327;1;1;0;43;EF;MK;1
1;86563;20;0;12;FE;0;0;1988;1;1;0;36;FG;JG;1
1;76472;30;6;10;ML;0;0;2009;1;1;1;45;AB;AA;0
0;4233;18;0;15;CE;0;0;3626;1;1;0;14;AB;BW;1
1;46256;29;4;7;WX;0;0;755;1;1;1;8;FG;UW;1
1;30951;30;2;21;OP;0;0;809;1;1;1;16;DE;NJ;0
0;21794;24;1;16;UW;0;0;247;1;1;0;43;AB;MK;1
0;98754;32;3;1;CE;0;0;804;1;1;0;14;CD;BW;1
1;60840;26;4;20;RQ;0;0;108;1;1;1;8;HI;AW;0
1;105369;27;5;0;KJ;0;0;824;1;1;1;15;GH;NJ;0
0;57118;26;6;2;OP;0;0;896;1;1;0;16;CD;DA;1
0;24302;33;6;0;AB;0;0;4054;1;3;0;44;CD;FG;1
0;9439;38;4;0;TU;0;0;826;3;1;0;4;CD;WX;1
0;13610;35;6;4;LM;0;0;94;1;1;0;53;CD;QR;1
1;57730;28;6;19;IK;0;0;105;1;1;1;3;CD;CE;0
1;16367;37;5;15;WX;0;0;748;1;1;1;10;KL;GE;0
1;33035;27;6;5;HJ;0;0;817;1;1;0;7;KL;AA;0
1;58353;29;0;16;IK;0;0;105;1;1;1;3;EF;CE;0
0;115326;39;0;23;GF;0;0;228;1;1;0;36;FG;JG;1
0;36288;30;3;9;GF;0;0;228;1;1;0;36;FG;JG;1
1;55499;29;3;23;BD;0;0;104;1;1;1;5;GH;AA;0
0;21516;36;0;23;OP;1;1;3752;1;1;0;16;FG;DA;1
1;28603;31;6;1;WX;0;1;755;1;1;1;8;KL;DA;0
1;76761;30;6;16;GH;0;0;813;1;1;1;31;CD;CE;0
0;103912;26;2;22;HJ;0;0;3921;2;1;0;7;FG;RT;1
1;56748;37;5;15;PR;0;0;802;1;1;0;31;KL;RQ;1
0;107655;50;1;6;UW;0;0;247;3;1;0;43;AB;MK;1
1;55681;37;4;7;WX;0;0;748;1;1;1;5;KL;US;0
0;50058;47;2;23;TU;0;0;826;1;1;0;4;AB;WX;1
1;97863;29;1;23;TU;0;0;826;1;1;1;4;DE;NJ;0
0;19491;19;4;11;AB;0;0;825;1;1;0;44;CD;FG;1
1;105259;59;4;21;WX;0;0;755;1;1;1;8;KL;UW;1
1;20785;36;6;17;OP;0;0;3919;1;1;1;16;KL;DA;1
0;42582;49;4;22;KL;0;0;1989;3;1;0;53;KL;QR;1
0;84141;24;3;21;LM;0;0;94;3;1;0;53;FG;QR;1
0;48769;35;0;23;OP;1;1;3980;1;1;1;16;BC;DA;1
0;46029;46;3;21;XB;0;0;83;1;1;0;8;BC;UW;1
1;73163;30;1;9;CD;0;0;812;1;1;1;2;EF;NJ;0
0;23861;59;5;12;UV;0;0;801;3;1;0;25;AB;GI;1
0;5501;48;2;22;CE;0;0;3626;3;1;0;14;CD;BW;1
0;50461;18;3;16;WX;0;0;748;1;1;0;8;FG;UW;1
0;47611;54;6;8;VW;0;0;234;1;1;1;25;FG;GI;1
0;19186;25;3;20;TV;0;0;3327;1;1;0;43;CD;MK;1
0;1954;42;3;17;AB;0;0;825;3;1;0;44;KL;FG;1
0;89431;90;5;1;UW;0;0;247;1;1;0;43;CD;MK;1
1;95375;30;5;15;HJ;0;0;817;1;1;1;7;DE;AA;0
1;74865;31;3;23;IH;0;0;1993;1;1;1;11;EF;NJ;0
1;40037;27;1;13;LK;0;0;106;1;1;1;4;HI;AW;0
1;27719;30;4;11;HJ;0;0;817;1;1;0;7;CD;CE;0
1;30506;32;2;10;XB;0;0;83;1;1;1;8;KL;UW;1
1;68849;29;2;2;VX;0;0;807;1;1;1;10;KL;NJ;0
0;90337;42;6;4;UW;0;0;247;3;1;1;43;EF;MK;1
0;87340;30;1;19;XA;0;0;781;1;1;0;12;AB;CA;1
0;43459;72;6;11;LM;0;0;94;1;1;0;53;AB;QR;1
0;6266;44;4;14;PR;0;0;3920;1;1;1;31;FG;RQ;1
0;112435;43;2;22;KL;0;0;831;1;3;0;53;CD;BX;0
1;45200;43;2;14;HJ;0;0;2886;1;1;0;7;FG;RT;1
1;96335;25;6;18;KL;0;0;3926;1;1;0;53;AB;QR;1
1;43197;20;5;23;IK;0;0;105;1;1;0;7;FG;RT;1
0;97527;29;1;12;MO;0;0;2056;1;1;1;50;IJ;GI;0
1;98039;30;2;5;EG;0;0;1066;1;1;1;15;KL;AA;0
1;16911;28;6;17;KM;0;0;1999;1;1;1;8;HI;AW;0
0;113569;35;4;22;GF;0;0;228;3;1;0;36;FG;JG;1
1;52321;31;6;11;OP;0;0;3919;1;1;1;16;KL;UW;0
0;11272;22;1;1;CE;0;0;3007;1;1;0;14;CD;BW;1
0;84111;23;3;19;QP;0;0;4596;1;1;1;13;BC;SP;0
0;10413;25;6;7;LM;0;0;161;1;1;0;53;FG;QR;1
1;55609;34;4;3;AC;1;0;3771;2;1;0;5;KL;IJ;0
1;77875;43;1;4;AC;1;0;3771;3;1;0;5;KL;CX;0
1;100928;29;6;0;XA;0;0;781;1;1;1;12;FG;HI;0
1;111266;28;0;8;HI;0;0;96;1;1;1;3;KL;NJ;0
1;8769;27;2;15;PR;0;0;901;1;1;1;16;KL;NJ;0
0;6068;40;4;2;OP;1;0;3980;1;1;0;16;AB;DA;1
0;27358;44;3;19;UW;0;0;249;1;2;0;43;CD;MK;1
0;39278;28;0;14;WX;0;0;755;1;1;1;8;KL;AA;0
1;44352;29;0;23;PR;1;0;3856;1;1;1;31;KL;AA;0
1;61864;45;6;5;OP;1;0;3980;2;1;0;16;KL;IJ;0
0;51960;19;5;22;WX;1;0;2014;1;1;0;8;BC;UW;1
1;93781;31;3;16;QS;0;0;101;1;1;1;31;KL;NJ;0
1;79731;24;4;1;GH;0;0;813;1;1;0;10;GH;BA;0
1;12517;32;3;16;WX;0;0;1;1;1;1;8;KL;AW;0
0;2373;21;4;13;WX;0;0;755;1;1;0;8;JK;UW;1
1;92629;30;2;9;WX;0;0;755;1;1;0;8;FG;UW;1
1;84584;28;4;18;MN;0;0;1998;1;1;1;40;KL;QN;0
1;73622;25;2;4;LK;0;0;106;1;1;1;15;FG;NJ;0
0;42365;43;4;16;TU;0;0;826;1;1;0;4;AB;WX;1
0;9801;22;4;21;AB;0;0;825;1;1;1;44;EF;FG;1
1;13290;44;5;11;OQ;0;0;2001;1;1;1;5;KL;CX;0
0;88667;34;3;18;PR;0;0;802;3;1;0;31;FG;RQ;1
1;99264;26;3;17;OP;0;0;809;1;1;1;16;IJ;NJ;0
0;41978;23;3;23;UW;0;0;247;1;1;0;43;CD;MK;1
0;38911;31;6;22;AC;1;0;3771;1;1;0;5;CD;HJ;1
1;106160;32;6;7;WX;0;0;755;1;1;1;8;KL;UW;1
1;68528;30;1;16;FE;0;0;1988;1;1;1;36;KL;CX;0
0;77837;39;1;2;BC;0;0;246;1;1;0;44;CD;FG;1
1;32823;29;6;0;QP;0;0;1065;1;1;1;52;GH;NJ;1
0;72845;26;0;21;UW;0;0;247;3;1;0;43;CD;MK;1
0;13940;49;6;21;PR;0;0;802;1;1;0;31;FG;RQ;1
1;103177;33;1;21;WX;0;0;755;1;1;1;8;FG;UW;1
1;86823;29;0;21;LK;0;0;106;1;1;1;15;GH;US;0
0;75648;40;5;3;UW;0;0;247;1;1;0;43;CD;MK;1
1;6800;31;5;13;DE;0;0;92;1;1;1;2;KL;UW;0
0;82195;43;0;19;OP;1;0;3752;1;1;0;16;CD;DA;1
1;50306;30;3;12;OP;0;0;809;1;1;1;16;DE;UW;0
0;84317;54;4;7;BD;0;0;104;3;1;0;5;AB;HJ;1
1;26017;30;1;13;HJ;0;0;817;1;1;0;31;EF;CE;0
0;11404;43;1;11;BD;0;0;164;1;1;0;5;FG;HJ;1
0;36674;35;4;6;KL;0;0;831;1;1;0;53;CD;QR;1
1;75689;28;5;6;WX;0;0;755;1;1;1;16;DE;NJ;0
0;102405;31;0;22;HJ;0;0;817;1;1;1;7;EF;RT;1
1;82892;30;1;22;OP;0;0;1;1;1;1;16;KL;DA;1
1;114423;28;6;9;OP;0;0;809;1;1;1;16;GH;NJ;0
1;35124;43;1;19;PR;0;0;802;1;1;1;31;KL;AW;0
1;92046;33;1;14;HJ;0;0;900;1;1;1;7;GH;NJ;0
1;48443;30;0;12;WX;0;0;755;1;1;1;8;KL;AA;0
1;49175;27;1;15;OP;0;0;809;1;1;1;16;KL;AW;0
0;49644;26;2;10;CE;0;0;3007;1;1;0;14;CD;BW;1
1;66736;28;6;2;XB;0;0;83;1;1;1;8;IJ;CX;0
0;86876;27;0;22;KL;0;0;3926;2;1;0;53;GH;QR;1
0;87996;61;2;18;IJ;0;0;814;1;1;0;3;GH;MN;1
1;101287;27;6;12;QP;0;0;4596;1;1;1;12;AB;AA;0
0;10738;35;6;23;WX;1;0;2014;1;1;0;8;FG;UW;1
0;14530;41;1;5;AB;0;0;4054;1;1;0;44;FG;FG;1
1;11319;30;1;4;WX;0;0;748;1;1;1;8;CD;NJ;0
0;62795;30;0;12;GF;0;0;228;1;1;0;36;FG;JG;1
1;47799;28;6;13;OP;0;0;1;1;1;1;16;AB;DA;1
1;57375;29;6;10;FH;0;0;227;1;1;1;6;GH;NJ;0
0;15966;37;4;21;BC;0;0;246;3;1;0;44;CD;FG;1
1;56835;32;5;18;WX;0;0;755;1;1;1;8;KL;UW;1
1;55408;25;3;21;OP;0;0;809;1;1;1;16;KL;LK;0
1;104640;25;3;22;OP;0;0;809;1;1;0;16;GH;NJ;0
0;17707;55;1;1;CE;0;0;3007;2;1;0;14;CD;BW;1
1;1578;36;2;22;HJ;0;0;817;1;1;0;7;GH;CE;0
0;39693;47;1;0;UW;0;0;247;3;1;0;43;CD;MK;1
0;7376;36;6;19;DF;0;0;98;1;1;0;14;AB;UW;0
0;21576;41;1;2;UW;0;0;247;3;1;0;43;CD;MK;1
0;57062;48;6;0;TU;0;0;826;1;1;0;4;AB;WX;1
1;88087;29;2;21;QP;0;0;4596;1;1;1;7;FG;OL;0
0;18417;54;2;12;IK;0;0;105;1;1;0;7;EF;RT;1
1;55669;31;4;7;EG;0;0;1066;1;1;1;6;GH;BX;0
1;54449;64;2;13;XB;0;0;152;3;1;0;8;FG;UW;1
1;107427;25;0;22;PR;0;0;802;1;1;1;31;FG;OL;0
1;89870;32;5;15;HJ;0;0;817;1;1;0;7;AB;NJ;0
1;110725;27;6;10;RQ;0;0;108;1;1;1;12;KL;NJ;1
1;79046;39;2;23;CD;0;0;812;1;1;1;2;KL;NJ;0
1;87171;41;1;14;OP;1;0;3980;2;1;0;16;KL;CX;0
1;83230;28;2;12;VX;0;0;807;1;1;1;10;GH;NJ;0
0;106532;43;6;17;AB;0;0;825;1;3;0;44;CD;FG;1
1;51427;28;5;8;WX;0;0;755;1;1;1;8;DE;AW;0
1;41062;33;2;15;EF;0;0;4017;1;1;1;1;CD;CX;0
0;36364;28;3;15;FE;0;0;927;1;1;0;36;FG;JG;1
1;106791;29;0;0;QS;0;0;101;1;1;1;31;KL;NJ;0
1;95120;46;5;9;WX;0;0;755;1;1;1;8;KL;UW;1
1;25659;27;0;21;KJ;0;0;577;1;1;1;15;HI;NJ;0
1;36524;32;3;23;HJ;0;0;817;1;1;0;7;EF;CE;0
1;41039;29;2;15;GH;0;0;813;1;1;1;3;DE;NJ;0
1;49679;38;2;11;HJ;0;0;817;1;1;1;7;CD;CE;0
0;48182;33;0;0;WX;0;0;755;1;1;1;8;FG;UW;1
1;101018;25;6;4;LM;0;0;94;1;1;0;53;CD;QR;1
0;73133;27;1;8;GH;0;0;813;1;1;1;3;CD;AW;0
0;73283;53;1;14;PR;0;0;901;3;1;0;31;KL;RQ;1
0;115657;18;1;23;KL;1;0;3849;1;3;0;53;FG;QR;1
0;8098;32;1;5;EF;0;0;1625;1;1;0;1;FG;HI;1
1;37504;30;5;11;XA;0;1;781;1;1;1;12;CD;CX;0
0;10730;43;6;23;KL;0;0;3926;1;1;0;53;CD;QR;1
1;101201;26;6;9;ML;0;0;2009;1;1;1;45;KL;UW;0
1;66236;30;5;13;AC;0;0;811;1;1;1;5;KL;NJ;0
1;42474;28;4;19;OP;0;0;809;1;1;1;16;KL;UW;0
1;61467;26;5;18;OP;0;0;809;1;2;1;16;KL;UW;0
0;8453;55;1;22;KL;0;0;1989;1;1;0;53;CD;QR;1
0;10055;37;5;12;FE;0;0;927;3;1;1;36;FG;JG;1
1;93089;36;2;20;GH;0;0;813;1;1;1;8;GH;MN;1
1;62931;47;0;16;AC;1;0;3771;2;1;0;5;KL;RT;0
1;91549;33;0;22;CD;0;0;812;1;1;1;2;KL;UW;0
1;38776;27;6;18;EF;0;0;1625;1;1;1;1;KL;BX;0
1;40751;36;2;6;PQ;0;0;93;1;1;1;16;KL;UW;0
0;56293;53;5;1;KL;0;0;831;1;1;0;53;FG;QR;1
1;114485;29;6;12;WX;0;0;1;1;1;1;8;DE;EF;0
1;114623;29;6;18;GH;0;0;813;1;1;1;3;KL;AA;0
1;62012;34;6;11;AC;1;0;3771;2;1;0;5;KL;UW;0
0;46749;42;4;23;VW;0;0;234;2;1;0;25;FG;GI;1
0;42753;45;5;5;LM;0;0;161;1;1;0;53;CD;QR;1
0;67368;42;6;21;QR;0;0;1;1;1;1;16;FG;DA;1
1;39918;31;1;9;BD;0;0;104;1;1;1;5;GH;AA;0
1;36798;28;4;13;ON;0;0;1;1;1;1;17;KL;AW;0
0;9268;43;3;18;DE;0;0;153;1;1;0;2;AB;IJ;1
1;73258;37;1;13;IK;0;0;105;1;1;1;8;CD;CE;0
1;36149;28;3;2;CE;0;0;898;1;1;1;14;GH;AW;0
1;85398;29;5;19;QP;0;0;4596;1;1;1;7;GH;OL;0
0;68758;26;1;22;HJ;0;0;817;1;1;0;7;FG;RT;1
1;109778;24;4;18;LM;0;0;161;1;2;1;53;CD;QR;1
0;23034;26;3;20;TV;0;0;3327;1;1;0;43;FG;MK;1
0;11940;19;2;16;KL;0;0;831;1;1;1;53;FG;QR;1
1;87319;28;1;18;WX;0;0;755;1;1;1;16;HI;NJ;0
1;53379;28;0;23;PQ;0;0;93;1;1;1;16;HI;AA;0
0;8425;33;1;20;UW;0;0;247;3;1;1;43;CD;MK;1
0;58568;41;1;0;KL;0;0;831;1;1;0;53;CD;QR;1
0;85567;49;6;0;LM;0;0;94;2;1;0;53;CD;QR;1
1;5013;30;1;22;QP;0;0;1065;1;1;1;51;KL;NJ;1
0;13780;44;6;15;UV;0;0;801;3;1;0;25;FG;GI;1
1;76551;28;6;12;AC;0;0;811;1;1;1;5;KL;BX;0
1;101218;37;6;10;CD;0;0;812;1;1;1;2;KL;UW;0
1;86649;26;0;15;WX;0;0;755;1;1;1;8;DE;UW;1
1;91634;36;0;23;WX;0;0;755;1;1;1;8;DE;AA;0
1;98215;47;2;10;WX;0;0;755;1;1;1;8;FG;AA;0
1;87047;30;1;9;WX;0;1;755;1;1;1;8;GH;AA;0
0;55407;65;3;21;LK;0;0;157;3;1;0;15;AB;CX;1
1;37208;35;5;0;ON;0;0;782;1;1;1;17;KL;AA;0
1;101605;28;6;22;CB;0;0;107;1;1;1;12;GH;NJ;0
1;53030;31;0;14;DF;0;0;98;1;1;1;14;KL;AW;0
1;40219;27;1;16;DF;0;0;98;1;1;1;14;KL;AW;0
0;52808;39;0;6;AB;0;0;825;2;1;0;44;CD;FG;1
1;68236;34;1;1;AC;1;0;3771;2;1;0;5;KL;UW;0
0;46524;38;4;16;PR;0;0;802;3;1;0;31;FG;RQ;1
1;87485;30;2;0;HJ;0;0;817;1;1;0;31;GH;RT;1
1;79177;29;3;5;OP;0;0;809;1;1;1;16;DE;NJ;0
0;32685;46;5;21;UW;0;0;247;3;1;0;43;CD;MK;1
0;64319;43;2;20;UW;0;0;247;3;1;0;43;AB;MK;1
1;62444;36;6;21;IK;0;0;105;1;1;1;7;GH;CE;0
0;91553;19;0;22;AC;0;0;3457;1;1;0;5;CD;HJ;1
0;72880;33;0;22;UW;0;0;247;1;1;1;43;CD;MK;1
1;29273;28;0;6;EF;0;0;1625;1;1;1;1;KL;NJ;0
0;17392;35;0;14;LM;0;0;94;3;1;0;53;CD;QR;1
1;78663;30;2;12;WX;0;1;755;1;1;1;8;KL;AW;0
1;40961;33;2;13;IK;0;0;105;1;1;0;7;GH;CE;0
1;60340;31;3;22;FE;0;0;1988;1;1;1;36;DE;CX;0
0;96163;28;6;14;PQ;0;0;154;3;3;0;16;FG;DA;1
0;1566;54;2;22;LK;0;0;157;2;1;0;15;AB;CX;1
1;38759;34;6;18;CD;0;0;812;1;1;1;2;AB;UW;0
0;20731;55;6;15;PR;0;0;802;1;1;0;31;AB;RQ;1
1;98988;30;3;8;XA;0;0;781;1;1;1;12;FG;HI;0
0;51578;18;5;13;AC;1;0;3771;1;1;0;5;CD;HJ;1
1;57499;38;6;14;XB;0;0;83;1;1;1;8;KL;NJ;0
1;22892;27;3;16;OP;0;0;809;1;1;1;16;KL;AW;0
1;81950;31;0;11;GH;0;0;813;1;1;0;7;AB;RT;0
0;103679;57;2;15;KL;0;0;3926;3;1;0;53;FG;QR;1
0;27416;35;3;21;LK;0;0;106;1;1;0;15;CD;CX;1
0;25848;47;1;3;BC;0;0;246;1;1;0;44;KL;FG;1
1;95373;39;5;15;XB;0;0;83;1;1;1;8;KL;UW;1
0;50168;30;3;4;AB;0;0;825;1;1;0;44;CD;FG;1
